price,model_year,milage,brand,model,fuel_type,accident,clean_title,transmission_group,engine_liters,engine_cylinders,ext_color_group,int_color_group
12749.0,2001,109357.0,Ford,Excursion Limited,Gasoline,None reported,Yes,Automatic,6.8,10.0,Green,Beige
18853.0,2004,46000.0,Mercedes-Benz,SL-Class SL500 Roadster,Gasoline,None reported,Yes,Automatic,5.0,8.0,White,Gray
104999.0,2007,123112.0,Mercedes-Benz,CLS-Class CLS 550,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.5,8.0,Silver,Black
16900.0,2007,37100.0,INFINITI,G35 Sport,Gasoline,None reported,Yes,Manual,3.5,6.0,Gray,Black
14500.0,2016,89000.0,Volkswagen,Golf GTI 2.0T S 4-Door,Gasoline,None reported,Yes,Manual,2.0,4.0,Silver,Black
53900.0,2022,1240.0,Dodge,Challenger R/T Scat Pack,Gasoline,None reported,Unknown,Automatic,6.4,8.0,Other,Black
47999.0,2019,67073.0,Lincoln,Navigator L Reserve,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Black
24900.0,2015,28700.0,Maserati,Ghibli S Q4,Gasoline,Unknown,Unknown,Automatic,3.0,6.0,White,Red
93999.0,2023,8200.0,Tesla,Model X Base,Unknown,None reported,Yes,Automatic,3.5,6.0,Black,Black
108900.0,2018,41000.0,Mercedes-Benz,AMG G 63 Base,Gasoline,None reported,Yes,Other,5.5,8.0,Gray,Black
34998.0,2018,98995.0,Ford,Expedition Limited,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Silver,Black
5000.0,2012,123815.0,Volkswagen,Routan SE,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Gray
1950995.0,2011,6330.0,Bugatti,Veyron 16.4 Grand Sport,Gasoline,None reported,Yes,Automatic,8.0,6.0,White,White
34084.0,2020,61341.0,Toyota,Highlander XLE,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,3.5,6.0,Black,Black
15599.0,2016,96473.0,Honda,Civic LX,Gasoline,None reported,Unknown,CVT,2.0,4.0,Black,Black
31331.0,2017,66107.0,Jeep,Wrangler Unlimited Sahara,Gasoline,None reported,Unknown,Automatic,3.6,6.0,Black,Black
9900.0,2008,114287.0,Land,Rover Range Rover Supercharged,Gasoline,None reported,Yes,Automatic,4.2,8.0,Black,Black
14500.0,2015,75000.0,Acura,ILX 2.0L w/Premium Package,Gasoline,None reported,Yes,Automatic,2.0,4.0,Beige,Beige
36800.0,2016,45800.0,BMW,M6 Base,Gasoline,Unknown,Unknown,Automatic,4.4,8.0,Beige,Black
35999.0,2021,12172.0,Polestar,2 Launch Edition,Unknown,None reported,Unknown,Automatic,3.5,6.0,Gray,Black
35000.0,2016,70582.0,BMW,X6 sDrive35i,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,Black,White
49750.0,2014,33088.0,Porsche,Cayman S,Gasoline,None reported,Yes,Automatic,3.4,6.0,Black,Black
49000.0,2021,1850.0,Lincoln,Corsair Grand Touring,Plug-In Hybrid,None reported,Yes,CVT,2.5,4.0,Silver,Beige
10500.0,2008,94155.0,Cadillac,DTS Luxury II,Gasoline,None reported,Yes,Automatic,4.6,8.0,White,Beige
17999.0,2016,25000.0,Cadillac,ATS 3.6L Luxury,Gasoline,None reported,Yes,Automatic,3.6,6.0,Red,Beige
27995.0,2016,99500.0,GMC,Sierra 1500 SLT,Gasoline,None reported,Yes,Automatic,5.3,8.0,Gray,Black
8750.0,2009,158564.0,INFINITI,G37 x,Gasoline,None reported,Yes,Automatic,3.7,6.0,Blue,Beige
78499.0,2023,20000.0,Ford,Transit-350 XLT,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Black
20850.0,2018,46711.0,Cadillac,XTS Luxury,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,Silver,Black
41000.0,2017,46496.0,Nissan,NV Passenger NV3500 HD SL V8,Gasoline,None reported,Yes,Automatic,5.6,8.0,Black,Gray
53800.0,2019,19800.0,Mercedes-Benz,GLS 450 Base 4MATIC,Gasoline,None reported,Yes,Automatic,3.0,6.0,Silver,Black
37900.0,2008,175000.0,Toyota,Land Cruiser Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.7,8.0,Black,Beige
63500.0,2016,61500.0,Toyota,Land Cruiser Base,Gasoline,None reported,Yes,Automatic,5.7,8.0,White,Black
65000.0,2016,49750.0,RAM,ProMaster 2500 Window Van High Roof,Gasoline,None reported,Yes,Automatic,3.6,6.0,Black,Gray
100000.0,2007,38800.0,Lamborghini,Gallardo Base,Gasoline,None reported,Yes,Other,5.0,10.0,Orange,Orange
8995.0,2011,83765.0,Lincoln,MKZ Base,Gasoline,None reported,Yes,Automatic,3.5,6.0,Black,Black
105500.0,2023,7388.0,Mercedes-Benz,EQS 450 4MATIC,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,Beige
359991.0,2023,278.0,Lamborghini,Huracan Tecnica Coupe,Gasoline,None reported,Unknown,Automatic,5.2,6.0,Other,Other
75900.0,2022,1966.0,Alfa,Romeo Giulia Quadrifoglio,Gasoline,None reported,Unknown,Automatic,2.9,6.0,Other,Black
23995.0,2021,50648.0,Chevrolet,Trailblazer LT,Gasoline,None reported,Unknown,CVT,1.2,3.0,Blue,Black
29500.0,1993,231500.0,Toyota,Land Cruiser Base,–,None reported,Yes,Automatic,3.5,6.0,White,Gray
257000.0,2021,13692.0,Lamborghini,Urus Base,Gasoline,None reported,Yes,Automatic,4.0,8.0,Black,Red
15000.0,2013,60058.0,INFINITI,G37 x,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,White,Beige
33950.0,2017,54423.0,Maserati,Levante S,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
47498.0,2022,24001.0,Toyota,Highlander Limited,Gasoline,None reported,Unknown,Automatic,3.5,6.0,White,Gray
50998.0,2022,14735.0,Nissan,Armada SL,Gasoline,None reported,Unknown,Automatic,5.6,6.0,White,Black
42998.0,2023,2425.0,Audi,Q5 Premium,Hybrid,None reported,Unknown,Automatic,2.0,6.0,Black,Other
94999.0,2022,2050.0,Ford,Shelby GT500 Base,Gasoline,None reported,Yes,Other,5.2,8.0,Gray,Black
46995.0,2019,64855.0,Lincoln,Navigator L Reserve,Gasoline,None reported,Yes,Automatic,3.5,6.0,Silver,Beige
62479.0,2022,16238.0,Mercedes-Benz,EQS 450+ Base,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Beige
47995.0,2022,18051.0,RAM,1500 Laramie,Gasoline,None reported,Yes,Automatic,5.7,8.0,White,Black
14900.0,2004,36524.0,Lincoln,Town Car Base,Gasoline,None reported,Yes,Automatic,4.6,8.0,Black,Black
39998.0,2022,14896.0,Acura,TLX w/A-Spec Package,Gasoline,None reported,Unknown,Other,2.0,6.0,Silver,Black
29999.0,2022,14048.0,Toyota,Camry Hybrid LE,Hybrid,None reported,Unknown,CVT,2.5,4.0,Black,Black
3900.0,2003,224000.0,Honda,CR-V EX,Gasoline,None reported,Yes,Manual,2.4,4.0,Black,Gray
26000.0,2014,80581.0,Mercedes-Benz,E-Class E 550,Gasoline,None reported,Yes,Other,4.7,8.0,Gray,Beige
11000.0,2007,81400.0,Mazda,MX-5 Miata Grand Touring,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.0,4.0,Red,Other
63000.0,2019,6700.0,Porsche,718 Boxster Base,Gasoline,None reported,Yes,Automatic,2.0,4.0,Gray,Black
22500.0,2015,143000.0,Ford,Transit-350 XLT,Gasoline,None reported,Yes,Automatic,3.7,6.0,Silver,Gray
18688.0,2017,87842.0,Kia,Sportage SX Turbo,Gasoline,None reported,Yes,Automatic,2.0,4.0,Black,Black
16500.0,2010,116451.0,INFINITI,G37 S Sport,Gasoline,None reported,Yes,Manual,3.7,6.0,White,Gray
27900.0,2019,53677.0,Nissan,Titan XD S,Gasoline,None reported,Yes,Automatic,5.6,8.0,Red,Gray
77500.0,2021,12000.0,Audi,S7 2.9T Prestige,Hybrid,None reported,Yes,Automatic,2.9,6.0,Gray,Black
43998.0,2019,20034.0,Land,Rover Discovery HSE,Gasoline,None reported,Unknown,Automatic,3.0,6.0,White,Black
68000.0,2020,32000.0,Ford,Transit-350 XLT,Diesel,None reported,Yes,Automatic,2.0,4.0,Black,Black
19995.0,2014,70312.0,INFINITI,Q70 3.7,Gasoline,None reported,Yes,Automatic,3.7,6.0,Black,Black
54000.0,2022,8794.0,Jeep,Gladiator Rubicon,Gasoline,None reported,Yes,Automatic,3.6,6.0,White,Black
5900.0,2010,156000.0,Lincoln,MKX Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Black
134999.0,2020,25568.0,Porsche,911 Carrera 4S,Gasoline,None reported,Yes,Manual,3.0,6.0,Red,Black
34250.0,2018,67100.0,Mercedes-Benz,AMG C 43 Base 4MATIC,Gasoline,At least 1 accident or damage reported,Yes,Other,3.0,6.0,Gray,Black
37000.0,2014,52000.0,Porsche,Cayman Base,Gasoline,At least 1 accident or damage reported,Yes,Other,2.7,6.0,Blue,Beige
12000.0,2011,137200.0,Acura,MDX 3.7L Advance,Gasoline,None reported,Yes,Other,3.7,6.0,White,Gray
32000.0,2018,36000.0,Volkswagen,Golf R 4-Door w/DCC & Navigation,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,White,Black
24500.0,2023,15500.0,Kia,Forte GT-Line,Gasoline,At least 1 accident or damage reported,Yes,CVT,2.0,4.0,White,Black
96998.0,2020,10906.0,BMW,M8 Competition,Gasoline,None reported,Unknown,Automatic,4.4,6.0,Gray,Black
26545.0,2019,49814.0,Lincoln,MKC Select,Gasoline,None reported,Unknown,Automatic,2.0,4.0,Red,Other
86999.0,2015,846.0,BMW,i8 Base,Plug-In Hybrid,None reported,Yes,Automatic,1.5,3.0,White,White
34645.0,2021,67039.0,Toyota,Highlander XLE,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Blue,Black
28535.0,2023,2636.0,Mazda,CX-30 Premium Package,Gasoline,None reported,Unknown,Automatic,2.5,4.0,Other,Black
43550.0,2018,50166.0,Porsche,Cayenne Platinum Edition,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.6,6.0,White,Black
27500.0,2017,37375.0,Lincoln,MKZ Reserve,Gasoline,None reported,Yes,Automatic,3.0,6.0,Blue,Brown
31000.0,2021,21600.0,Tesla,Model 3 Standard Range Plus,Unknown,None reported,Yes,Automatic,3.5,6.0,White,Black
69000.0,2019,9500.0,Porsche,718 Cayman S,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.5,4.0,Red,Black
16000.0,2005,143095.0,Chevrolet,Corvette Base,Gasoline,None reported,Yes,Automatic,6.0,8.0,Red,Black
8500.0,2002,80000.0,Acura,RSX Type S,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.0,4.0,Beige,Beige
275000.0,2021,3000.0,Ferrari,Roma Base,Gasoline,None reported,Yes,Automatic,3.9,8.0,Blue,Brown
45000.0,2007,5856.0,Porsche,Cayman S,Gasoline,None reported,Yes,Manual,3.4,6.0,Black,Black
488880.0,2013,2958.0,Rolls-Royce,Phantom Drophead Coupe Drophead,Gasoline,None reported,Yes,Automatic,6.8,12.0,Yellow,Other
74900.0,2022,28927.0,Audi,SQ7 4.0T,Gasoline,None reported,Unknown,Automatic,4.0,8.0,Red,Black
144664.0,2022,4102.0,Mercedes-Benz,AMG GLS 63 4MATIC,Hybrid,None reported,Yes,Automatic,4.0,8.0,Black,Black
38500.0,2021,14442.0,Honda,Ridgeline RTL-E,Gasoline,None reported,Yes,Automatic,3.5,6.0,White,Beige
12995.0,2005,64000.0,Mercedes-Benz,CLK-Class 500 Cabriolet,Gasoline,None reported,Yes,Automatic,5.0,8.0,Silver,Black
10000.0,2004,154000.0,Lexus,GX 470 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,4.7,8.0,White,Beige
27000.0,2015,54000.0,Lexus,NX 200t Base,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
6000.0,2007,232492.0,Dodge,Dakota SLT Quad Cab,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.7,6.0,Silver,Gray
52645.0,2020,25721.0,Maserati,Ghibli S Q4 GranSport,Gasoline,None reported,Yes,Automatic,3.0,6.0,Other,Other
35998.0,2020,20927.0,Land,Rover Discovery Sport SE R-Dynamic,Gasoline,None reported,Unknown,Automatic,2.0,6.0,White,Other
159500.0,2021,2353.0,Aston,Martin DBX Base,Gasoline,None reported,Yes,Automatic,4.0,8.0,Green,Beige
33610.0,2022,9325.0,Audi,Q3 45 S line Premium,Gasoline,None reported,Unknown,Automatic,2.0,4.0,Black,Black
28616.0,2020,61001.0,Ford,Explorer XLT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.3,4.0,Gray,Black
46900.0,2018,71962.0,Mercedes-Benz,AMG GLC 63 Base 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,White,Black
29990.0,2023,5800.0,Subaru,BRZ Premium,Gasoline,None reported,Yes,Manual,2.4,4.0,Black,Black
28499.0,2016,40080.0,BMW,640 i,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Black
36500.0,2020,57000.0,Kia,Stinger GT2,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.3,6.0,Black,Red
31985.0,2022,7624.0,Chevrolet,Bolt EUV Premier,Unknown,None reported,Yes,Automatic,3.5,6.0,Black,Black
9999.0,2004,122000.0,Subaru,Forester 2.5 XT,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.5,4.0,Beige,Black
36998.0,2023,459.0,Kia,Sportage X-Pro,Gasoline,None reported,Unknown,Automatic,2.5,4.0,Green,Black
40500.0,2016,62500.0,BMW,M4 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,Black,Orange
17500.0,2013,72000.0,Hyundai,Equus Signature,Gasoline,None reported,Yes,Automatic,5.0,8.0,Silver,Black
69900.0,2020,8375.0,Mercedes-Benz,AMG E 53 4MATIC,Gasoline,None reported,Unknown,Automatic,3.5,6.0,Black,Black
53000.0,2020,40000.0,BMW,M550 i xDrive,Gasoline,None reported,Yes,Other,4.4,8.0,Blue,Black
30000.0,2014,77000.0,Subaru,Impreza WRX STI,Gasoline,At least 1 accident or damage reported,Yes,Manual,2.5,4.0,Gray,Black
159998.0,2019,19593.0,Mercedes-Benz,AMG G 63 Base,Gasoline,None reported,Unknown,Automatic,4.0,6.0,Black,Black
22966.0,2020,35902.0,Mazda,Mazda6 Grand Touring,Gasoline,None reported,Unknown,Automatic,2.5,4.0,Blue,Black
9800.0,2013,800.0,Hyundai,Veloster Base,Gasoline,None reported,Yes,Other,1.6,4.0,Black,Gray
239995.0,2023,2600.0,Bentley,Bentayga S,Gasoline,None reported,Yes,Automatic,4.0,8.0,Black,Other
79998.0,2023,6204.0,Land,Rover Defender X-Dynamic SE,Hybrid,None reported,Unknown,Automatic,3.0,6.0,Gray,Other
37405.0,2020,69185.0,Kia,Telluride SX,Gasoline,None reported,Unknown,Automatic,3.8,6.0,Black,Gray
41900.0,2015,45000.0,Maserati,GranTurismo Sport,Gasoline,None reported,Yes,Automatic,4.7,8.0,Black,Black
39998.0,2020,37426.0,BMW,540 i xDrive,Gasoline,None reported,Unknown,Automatic,2.0,6.0,White,Black
8500.0,2011,137000.0,INFINITI,M56 Base,Gasoline,At least 1 accident or damage reported,Yes,Other,5.6,8.0,Gray,Brown
18500.0,2016,85000.0,Mazda,Mazda3 s Grand Touring,–,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Black
73900.0,2023,4000.0,Chevrolet,Corvette Stingray w/1LT,Gasoline,At least 1 accident or damage reported,Yes,Automatic,6.2,8.0,Black,Red
47598.0,2023,4648.0,Audi,Q5 S line Premium Plus,Hybrid,None reported,Unknown,Automatic,2.0,6.0,Black,Black
38000.0,2018,52100.0,Lexus,GX 460 Base,Gasoline,None reported,Yes,Automatic,4.6,8.0,White,Beige
10795.0,2014,50100.0,BMW,X1 sDrive28i,Gasoline,None reported,Yes,Automatic,2.0,4.0,Brown,Beige
32400.0,2020,41000.0,Alfa,Romeo Stelvio Ti,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
34000.0,2021,70968.0,RAM,1500 Big Horn,Gasoline,None reported,Yes,Automatic,5.7,8.0,Black,Black
53000.0,2015,26600.0,BMW,M4 Base,Gasoline,None reported,Yes,Automatic,3.0,6.0,White,Other
84500.0,2022,15443.0,Tesla,Model X Long Range,Unknown,None reported,Yes,Automatic,3.5,6.0,Red,Black
18000.0,2018,95000.0,Volvo,S90 T5 Momentum,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Beige
19500.0,2005,94000.0,Subaru,Impreza WRX Sti,Gasoline,None reported,Yes,Manual,2.5,4.0,Black,Blue
57998.0,2020,45076.0,BMW,X6 xDrive40i,Gasoline,None reported,Unknown,Automatic,3.0,6.0,Blue,Black
11000.0,2014,110000.0,Cadillac,CTS 2.0L Turbo Luxury,Gasoline,None reported,Yes,Automatic,2.0,4.0,Beige,Beige
21590.0,2016,49083.0,Land,Rover Discovery Sport HSE,Gasoline,None reported,Unknown,Automatic,2.0,4.0,Silver,Black
27500.0,2017,63500.0,Genesis,G90 5.0 Ultimate,Gasoline,None reported,Yes,Other,5.0,8.0,Silver,Black
18000.0,2009,21500.0,Mercedes-Benz,CLK-Class CLK 350,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.5,6.0,Black,Black
199998.0,2023,324.0,Land,Rover Range Rover Autobiography,Gasoline,None reported,Unknown,Automatic,4.4,6.0,Black,Other
20818.0,2019,68166.0,Kia,Optima EX,Gasoline,None reported,Unknown,Automatic,1.6,6.0,Black,Black
31853.0,2018,53607.0,Toyota,Highlander SE,Gasoline,At least 1 accident or damage reported,Unknown,Automatic,3.5,6.0,Black,Black
45900.0,2019,16813.0,Mercedes-Benz,Sprinter 4500 High Roof,Diesel,Unknown,Unknown,Other,3.0,6.0,Gray,Black
29500.0,2020,18200.0,BMW,X1 xDrive28i,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,White,Beige
102000.0,2015,51000.0,Audi,R8 5.2,Gasoline,At least 1 accident or damage reported,Yes,Other,5.2,10.0,White,Black
42800.0,2018,16400.0,Audi,S3 2.0T Tech Premium Plus,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Red
75500.0,2022,7000.0,Toyota,Tundra Hybrid TRD Pro,Hybrid,None reported,Yes,Automatic,3.4,6.0,Orange,Other
52900.0,2022,8497.0,Audi,SQ5 3.0T Premium Plus,Gasoline,None reported,Unknown,Automatic,3.0,6.0,White,Black
20000.0,2016,68000.0,Audi,A6 2.0T Premium Plus,Gasoline,At least 1 accident or damage reported,Yes,Other,2.0,4.0,White,Black
288900.0,2022,2523.0,Lamborghini,Huracan EVO Base,Gasoline,None reported,Unknown,Manual,5.2,10.0,Other,Other
8995.0,2007,83000.0,BMW,328 xi,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Brown
50000.0,2018,25000.0,Audi,SQ5 3.0T Prestige,Gasoline,None reported,Yes,Automatic,3.0,6.0,Gray,Black
97952.0,2021,15689.0,Cadillac,Escalade Sport Platinum,Diesel,None reported,Unknown,Automatic,3.0,6.0,Red,Black
17200.0,2014,125450.0,BMW,M235 i,Gasoline,None reported,Yes,Manual,3.0,6.0,Blue,Black
50998.0,2023,9822.0,Kia,Telluride SX,Gasoline,None reported,Unknown,Automatic,3.8,6.0,Black,Gray
22000.0,2008,144000.0,Chevrolet,Express 3500 Base,Gasoline,None reported,Yes,Automatic,6.0,8.0,White,Gray
27654.0,2020,30900.0,GMC,Acadia SLE,Gasoline,None reported,Yes,Automatic,2.5,4.0,White,Black
41598.0,2021,2492.0,BMW,X3 xDrive30i,Gasoline,None reported,Unknown,Automatic,2.0,6.0,Blue,Black
14000.0,2015,126760.0,Audi,TT 2.0T,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Black,Black
20500.0,2017,100680.0,Subaru,Outback 3.6R Touring,Gasoline,None reported,Yes,Automatic,3.6,6.0,Brown,Other
4495.0,2001,90400.0,Mitsubishi,Eclipse Spyder GS,Gasoline,None reported,Yes,Automatic,2.4,4.0,Red,Other
29800.0,2022,26895.0,Hyundai,Santa Fe SEL,Gasoline,Unknown,Unknown,Automatic,2.5,4.0,White,Black
67000.0,2018,20500.0,BMW,M5 Base,Gasoline,None reported,Yes,Automatic,4.4,8.0,Silver,Black
10500.0,2011,134000.0,Dodge,Ram 1500 ST,Gasoline,At least 1 accident or damage reported,Yes,Automatic,5.7,8.0,Black,Gray
10000.0,2015,84352.0,Ford,Fusion Energi Titanium,Plug-In Hybrid,At least 1 accident or damage reported,Yes,CVT,2.0,4.0,Blue,Black
71000.0,2022,19000.0,Toyota,Tundra Hybrid TRD Pro,Hybrid,None reported,Yes,Automatic,3.4,6.0,Orange,Black
17500.0,2015,115550.0,Land,Rover Range Rover Evoque Pure,Gasoline,None reported,Yes,Automatic,2.0,4.0,White,Black
9750.0,2009,191775.0,Lincoln,Navigator Base,E85 Flex Fuel,At least 1 accident or damage reported,Yes,Automatic,5.4,8.0,White,Beige
46998.0,2023,923.0,Ford,Mustang Mach-E Select,Unknown,None reported,Unknown,Automatic,3.5,6.0,Red,Black
75000.0,2017,124630.0,Mercedes-Benz,Sprinter 3500 High Roof,Diesel,None reported,Yes,Automatic,3.0,6.0,Black,Black
95000.0,2019,17000.0,Mercedes-Benz,AMG E 63 S 4MATIC,Gasoline,None reported,Yes,Automatic,4.0,8.0,White,Brown
32000.0,2018,73500.0,BMW,440 i xDrive,Gasoline,None reported,Yes,Automatic,3.0,6.0,Black,Blue
5500.0,1998,120000.0,Acura,Integra LS,Gasoline,At least 1 accident or damage reported,Yes,Automatic,1.8,4.0,Red,Other
36340.0,2019,73837.0,Audi,Q7 55 Prestige,Gasoline,None reported,Yes,Automatic,3.0,6.0,Beige,Brown
40999.0,2014,29500.0,BMW,M6 Base,Gasoline,None reported,Yes,Other,4.4,8.0,Silver,Black
29798.0,2021,13613.0,Volkswagen,Arteon 2.0T SE,Gasoline,None reported,Unknown,Automatic,2.0,6.0,White,Black
120990.0,2023,1185.0,Lexus,LX 600 F SPORT,Gasoline,None reported,Yes,Automatic,3.4,6.0,Black,Black
11500.0,2015,143250.0,INFINITI,Q40 Base,Gasoline,None reported,Yes,Other,3.7,6.0,Silver,Black
11500.0,2006,46508.0,BMW,Z4 3.0i Roadster,Gasoline,At least 1 accident or damage reported,Yes,Other,3.0,6.0,Green,Beige
59549.0,2015,18651.0,BMW,M6 Base,Gasoline,None reported,Yes,Other,4.4,8.0,Red,Black
39998.0,2019,36438.0,BMW,X3 M40i,Gasoline,None reported,Unknown,Automatic,3.0,6.0,White,Other
15363.0,2014,46628.0,Kia,Sorento LX,Gasoline,None reported,Unknown,Automatic,2.4,4.0,White,Beige
95000.0,2023,5700.0,Rivian,R1S Adventure Package,Unknown,None reported,Yes,Automatic,3.5,6.0,Gray,White
29995.0,2015,57550.0,BMW,Z4 sDrive28i,Gasoline,None reported,Yes,Manual,2.0,4.0,Black,White
60999.0,2017,48600.0,Cadillac,CTS-V Base,Gasoline,None reported,Yes,Other,6.2,8.0,Black,Black
18000.0,2020,119000.0,Ford,Transit Connect XL,Gasoline,None reported,Yes,Automatic,2.5,4.0,White,Black
72000.0,2020,36500.0,Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,Gasoline,None reported,Yes,Other,5.0,8.0,White,Red
13250.0,2010,121250.0,Lexus,IS 250 Base,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.5,6.0,Black,White
78350.0,2023,2437.0,BMW,X7 xDrive40i,Hybrid,None reported,Yes,Other,3.0,6.0,Gray,Black
22000.0,2018,110380.0,Volvo,XC90 T6 Momentum,Gasoline,At least 1 accident or damage reported,Yes,Automatic,2.0,4.0,Gray,Beige
3850.0,2008,149000.0,Hyundai,Tucson Limited,Gasoline,None reported,Yes,Automatic,2.7,6.0,Black,Gray
37995.0,2021,14684.0,Dodge,Durango GT,Gasoline,None reported,Unknown,Automatic,3.6,6.0,Black,Black
39000.0,2017,39000.0,Mercedes-Benz,AMG C 43 Base 4MATIC,Gasoline,At least 1 accident or damage reported,Yes,Automatic,3.0,6.0,White,Black
42995.0,2019,65212.0,GMC,Yukon XL SLT,Gasoline,None reported,Yes,Automatic,5.3,8.0,White,Black
91500.0,2020,41856.0,Audi,RS Q8 4.0T,Gasoline,None reported,Yes,Other,4.0,8.0,Gray,Black
94500.0,2023,655.0,Rivian,R1S Adventure Package,Unknown,None reported,Yes,Automatic,3.5,6.0,Red,Silver
33000.0,2019,54000.0,Toyota,RAV4 Hybrid XLE,Hybrid,None reported,Yes,CVT,2.5,4.0,Gray,Gray
53900.0,2019,26500.0,Alfa,Romeo Stelvio Quadrifoglio,Gasoline,None reported,Yes,Automatic,2.9,6.0,Gray,Black
36598.0,2020,38356.0,Land,Rover Range Rover Evoque SE,Gasoline,None reported,Unknown,Automatic,2.0,6.0,Red,Black
35345.0,2020,21487.0,Alfa,Romeo Stelvio Ti Sport,Gasoline,None reported,Yes,Automatic,2.0,4.0,Blue,Other
22999.0,2007,99000.0,Cadillac,Escalade EXT Base,Gasoline,None reported,Yes,Automatic,6.2,8.0,Black,Black
47756.0,2019,35597.0,Ford,F-250 Lariat,E85 Flex Fuel,None reported,Unknown,Automatic,6.2,8.0,Black,Black
9950.0,2005,130307.0,Nissan,350Z Enthusiast,Gasoline,None reported,Yes,Automatic,3.5,6.0,Blue,Black
7600.0,2010,178000.0,Subaru,Legacy 2.5 i Premium,Gasoline,None reported,Yes,Automatic,2.5,4.0,Blue,Black
3000.0,2003,160265.0,Honda,Civic LX,Gasoline,At least 1 accident or damage reported,Yes,Automatic,1.7,4.0,White,Gray
185000.0,2020,8700.0,McLaren,570S Spider,Gasoline,None reported,Yes,Other,3.8,8.0,Black,Black
36000.0,2016,1000.0,Maserati,Ghibli S Q4,Gasoline,None reported,Yes,Other,3.0,6.0,Gray,Red
58900.0,2022,29800.0,Jeep,Wagoneer Series II 4x4,Gasoline,None reported,Unknown,Automatic,5.7,6.0,Other,Other
